row-num,system-time,total-water,source-water,plains-water,jungle-water,wetlands-water,desert-water,plains-plants-level1-alive,plains-plants-level1-dead,plains-plants-level2-alive,plains-plants-level2-dead,plains-plants-level3-alive,plains-plants-level3-dead,plains-plants-level4-alive,plains-plants-level4-dead,jungle-plants-level1-alive,jungle-plants-level1-dead,jungle-plants-level2-alive,jungle-plants-level2-dead,jungle-plants-level3-alive,jungle-plants-level3-dead,jungle-plants-level4-alive,jungle-plants-level4-dead,wetlands-plants-level1-alive,wetlands-plants-level1-dead,wetlands-plants-level2-alive,wetlands-plants-level2-dead,wetlands-plants-level3-alive,wetlands-plants-level3-dead,wetlands-plants-level4-alive,wetlands-plants-level4-dead,desert-plants-level1-alive,desert-plants-level1-dead,desert-plants-level2-alive,desert-plants-level2-dead,desert-plants-level3-alive,desert-plants-level3-dead,desert-plants-level4-alive,desert-plants-level4-dead,plains-creatures-level1-alive,plains-creatures-level1-dead,plains-creatures-level2-alive,plains-creatures-level2-dead,plains-creatures-level3-alive,plains-creatures-level3-dead,plains-creatures-level4-alive,plains-creatures-level4-dead,jungle-creatures-level1-alive,jungle-creatures-level1-dead,jungle-creatures-level2-alive,jungle-creatures-level2-dead,jungle-creatures-level3-alive,jungle-creatures-level3-dead,jungle-creatures-level4-alive,jungle-creatures-level4-dead,wetlands-creatures-level1-alive,wetlands-creatures-level1-dead,wetlands-creatures-level2-alive,wetlands-creatures-level2-dead,wetlands-creatures-level3-alive,wetlands-creatures-level3-dead,wetlands-creatures-level4-alive,wetlands-creatures-level4-dead,desert-creatures-level1-alive,desert-creatures-level1-dead,desert-creatures-level2-alive,desert-creatures-level2-dead,desert-creatures-level3-alive,desert-creatures-level3-dead,desert-creatures-level4-alive,desert-creatures-level4-dead, plains-plants-level1-ids, plains-plants-level2-ids, plains-plants-level3-ids, plains-plants-level4-ids, jungle-plants-level1-ids, jungle-plants-level2-ids, jungle-plants-level3-ids, jungle-plants-level4-ids, wetlands-plants-level1-ids, wetlands-plants-level2-ids, wetlands-plants-level3-ids, wetlands-plants-level4-ids, desert-plants-level1-ids, desert-plants-level2-ids, desert-plants-level3-ids, desert-plants-level4-ids, plains-creatures-level1-ids, plains-creatures-level2-ids, plains-creatures-level3-ids, plains-creatures-level4-ids, jungle-creatures-level1-ids, jungle-creatures-level2-ids, jungle-creatures-level3-ids, jungle-creatures-level4-ids, wetlands-creatures-level1-ids, wetlands-creatures-level2-ids, wetlands-creatures-level3-ids, wetlands-creatures-level4-ids, desert-creatures-level1-ids, desert-creatures-level2-ids, desert-creatures-level3-ids, desert-creatures-level4-ids
337,409, 2.5,1.5232928,0.00166666666666667,0.0615,0.0455,0.0365,0,0,2,3,1,0,0,0,69,0,12,0,9,0,5,0,3,0,0,0,0,0,0,0,6,0,8,0,3,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,, T18Q1X1-T24Q1X2,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0, T39Q2X0-T49Q1X0,,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q0X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q2-T10Q1-T31Q3,,,, T12Q2-T13Q1,T19Q60,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
338,410, 2.5,1.5507285,0.00133333333333333,0.0625,0.0456666666666667,0.0355,5,0,2,3,1,0,0,0,69,0,12,0,9,0,5,0,3,0,0,0,0,0,0,0,6,0,8,0,3,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q5X0,T18Q1X1-T24Q1X2,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q6X0-T33Q6X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0, T39Q2X0-T49Q1X0,,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q0X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q2-T10Q1-T31Q3,,,, T12Q2-T13Q1,T19Q60,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
339,412, 2.5,1.5833682,0.000666666666666667,0.0683333333333333,0.046,0.0331666666666667,5,0,2,0,1,0,0,0,69,0,15,0,9,0,5,0,7,0,4,0,0,0,0,0,6,0,8,0,4,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q5X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,T39Q5X0-T49Q2X0, T37Q1X0-T38Q1X0-T46Q2X0,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T12Q2-T13Q1,T19Q60,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
340,413, 2.5,1.5767119,0,0.0691666666666667,0.045,0.0323333333333333,10,0,2,0,1,0,0,0,69,0,15,0,9,0,5,0,10,0,7,0,0,0,0,0,6,0,8,0,4,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0, T17Q10X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,T39Q7X0-T49Q3X0, T37Q1X0-T38Q2X0-T46Q4X0,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T12Q2-T13Q1,T19Q60,,,,,T5Q2,, T4Q2-T31Q1,T6Q1
341,415, 2.5,1.5931942,0.0005,0.0735,0.0435,0.0305,10,0,2,0,1,0,0,0,69,0,15,0,9,0,5,0,10,0,7,0,0,0,0,0,6,0,8,0,4,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,T39Q7X0-T49Q3X0, T37Q1X0-T38Q2X0-T46Q4X0,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T12Q2-T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
342,416, 2.5,1.6047356,0.000666666666666667,0.0748333333333333,0.043,0.03,10,0,2,0,1,0,0,0,69,0,15,0,9,0,5,0,15,0,7,0,0,0,0,0,6,0,8,0,4,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q33X0-T31Q36X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,T39Q10X0-T49Q5X0, T37Q1X0-T38Q2X0-T46Q4X0,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T12Q1-T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
343,418, 2.5,1.6100269,0.001,0.0746666666666667,0.0413333333333333,0.0281666666666667,10,0,2,0,1,0,0,0,53,16,15,0,9,0,5,0,15,0,7,0,0,0,0,0,6,0,8,0,4,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q25X8-T31Q28X8,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,T39Q10X0-T49Q5X0, T37Q1X0-T38Q2X0-T46Q4X0,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
344,419, 2.5,1.5996348,0.0015,0.0753333333333333,0.0411666666666667,0.0276666666666667,10,0,2,0,1,0,0,0,53,16,15,0,9,0,5,0,15,0,7,0,0,0,0,0,6,0,8,0,4,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q1X0-T24Q1X0,T20Q1X0,,T30Q25X8-T31Q28X8,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X0-T27Q4X0,T34Q5X0,T39Q10X0-T49Q5X0, T37Q1X0-T38Q2X0-T46Q4X0,,,T9Q4X0-T11Q2X0,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X2,T12Q2X0,,, T4Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
345,421, 2.5,1.5798055,0.00216666666666667,0.081,0.0403333333333333,0.0268333333333333,10,0,6,0,1,0,0,0,53,16,15,0,10,0,5,0,20,0,7,0,0,0,0,0,0,6,8,0,4,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q25X8-T31Q28X8,T32Q8X0-T33Q7X0, T25Q4X0-T26Q2X0-T27Q4X0,T34Q5X0,T39Q14X0-T49Q6X0, T37Q1X0-T38Q2X0-T46Q4X0,,,T9Q0X4-T11Q0X2,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X1,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
346,422, 2.5,1.5816994,0.00283333333333333,0.0791666666666667,0.0395,0.0263333333333333,10,0,6,0,1,0,0,0,53,0,15,0,10,0,5,0,23,0,7,0,0,0,0,0,0,6,8,0,4,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q25X0-T31Q28X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q2X0-T27Q4X0,T34Q5X0,T39Q16X0-T49Q7X0, T37Q1X0-T38Q2X0-T46Q4X0,,,T9Q0X4-T11Q0X2,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X1,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
347,424, 2.5,1.4993817,0.00333333333333333,0.0776666666666667,0.0388333333333333,0.0251666666666667,10,0,6,0,1,0,0,0,55,0,15,0,10,0,5,0,23,0,3,4,0,0,0,0,0,6,8,0,4,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q26X0-T31Q29X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q2X0-T27Q4X0,T34Q5X0,T39Q16X0-T49Q7X0, T37Q0X1-T38Q1X1-T46Q2X2,,,T9Q0X4-T11Q0X2,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X1,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
348,425, 2.5,1.5485542,0.00366666666666667,0.0766666666666667,0.039,0.0248333333333333,10,0,6,0,1,0,0,0,55,0,15,0,10,0,5,0,23,0,3,4,0,0,0,0,0,0,8,0,4,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q26X0-T31Q29X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q2X0-T27Q4X0,T34Q5X0,T39Q16X0-T49Q7X0, T37Q0X1-T38Q1X1-T46Q2X2,,,,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X1,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
349,426, 2.5,1.4742477,0.00366666666666667,0.0746666666666667,0.0393333333333333,0.0243333333333333,10,0,6,0,1,0,0,0,55,0,15,0,10,0,5,0,23,0,3,4,0,0,0,0,0,0,8,0,4,3,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q10X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q26X0-T31Q29X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q2X0-T27Q4X0,T34Q5X0,T39Q16X0-T49Q7X0, T37Q0X1-T38Q1X1-T46Q2X2,,,,T8Q8X0, T4Q1X1-T5Q2X1-T13Q1X1,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
350,427, 2.5,1.4856315,0.00333333333333333,0.0731666666666667,0.0388333333333333,0.024,14,0,6,0,1,0,0,0,55,0,15,0,10,0,5,0,23,0,3,4,0,0,0,0,0,0,6,2,4,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q14X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q26X0-T31Q29X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q2X0-T27Q4X0,T34Q5X0,T39Q16X0-T49Q7X0, T37Q0X1-T38Q1X1-T46Q2X2,,,,T8Q6X2, T4Q1X1-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
351,428, 2.5,1.492351,0.00333333333333333,0.0708333333333333,0.0391666666666667,0.0233333333333333,14,0,6,0,1,0,0,0,59,0,15,0,10,0,5,0,23,0,3,4,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q14X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q28X0-T31Q31X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q2X0-T27Q4X0,T34Q5X0,T39Q16X0-T49Q7X0, T37Q0X1-T38Q1X1-T46Q2X2,,,,T8Q2X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
352,429, 2.5,1.550064,0.00266666666666667,0.0696666666666667,0.0395,0.0226666666666667,17,0,6,0,1,0,0,0,63,0,15,0,9,1,5,0,30,0,3,4,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q30X0-T31Q33X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T37Q0X1-T38Q1X1-T46Q2X2,,,,T8Q2X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
353,430, 2.5,1.61485,0.0025,0.0686666666666667,0.0388333333333333,0.022,17,0,6,0,1,0,0,0,63,0,15,0,9,1,5,0,30,0,3,4,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q30X0-T31Q33X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T37Q0X1-T38Q1X1-T46Q2X2,,,,T8Q2X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
354,431, 2.5,1.609308,0.0025,0.0665,0.038,0.0215,17,0,6,0,1,0,0,0,63,0,15,0,9,1,5,0,30,0,3,4,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q1X0,,T30Q30X0-T31Q33X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T37Q0X1-T38Q1X1-T46Q2X2,,,,T8Q2X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
355,432, 2.5,1.5464261,0.00233333333333333,0.0651666666666667,0.0371666666666667,0.0215,17,0,6,0,2,0,0,0,63,0,15,0,9,1,5,0,30,0,3,4,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q30X0-T31Q33X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T37Q0X1-T38Q1X1-T46Q2X2,,,,T8Q2X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T10Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q3-T31Q2,T6Q1
356,433, 2.5,1.4996492,0.00216666666666667,0.0636666666666667,0.0366666666666667,0.0226666666666667,17,0,6,0,2,0,0,0,63,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q30X0-T31Q33X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q2X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q2-T31Q2,T6Q1
357,434, 2.5,1.4941282,0.00166666666666667,0.0625,0.036,0.0251666666666667,17,0,6,0,2,0,0,0,57,6,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q27X3-T31Q30X3,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q2X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q2-T31Q1,T6Q1
358,435, 2.5,1.4838162,0.00133333333333333,0.0613333333333333,0.0353333333333333,0.0265,17,0,6,0,2,0,0,0,57,6,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,2,6,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q27X3-T31Q30X3,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q2X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q1-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
359,436, 2.5,1.4911855,0.000833333333333333,0.0596666666666667,0.035,0.0283333333333333,17,0,6,0,2,0,0,0,57,6,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,6,4,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q27X3-T31Q30X3,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X6, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q2-T31Q2,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
360,437, 2.5,1.4216746,0,0.0588333333333333,0.0345,0.0288333333333333,17,0,6,0,2,0,0,0,57,6,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,2,4,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q27X3-T31Q30X3,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X2, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q2-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
361,438, 2.5,1.4222133,0,0.0586666666666667,0.0336666666666667,0.0288333333333333,17,0,6,0,2,0,0,0,57,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
362,440, 2.5,1.4115116,0,0.0571666666666667,0.0333333333333333,0.0295,17,0,6,0,2,0,0,0,57,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
363,441, 2.5,1.4578101,0.00116666666666667,0.0561666666666667,0.0331666666666667,0.0281666666666667,17,0,6,0,2,0,0,0,57,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q3X0-T24Q3X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q1-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
364,442, 2.5,1.4763459,0.00816666666666667,0.0546666666666667,0.0326666666666667,0.0278333333333333,17,0,9,0,2,0,0,0,57,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q1-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
365,443, 2.5,1.466548,0.0155,0.0468333333333333,0.0321666666666667,0.029,17,0,9,0,2,0,0,0,57,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q1-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
366,444, 2.5,1.4577167,0.0206666666666667,0.0433333333333333,0.0316666666666667,0.0291666666666667,17,0,9,0,2,0,0,0,57,0,15,0,9,1,5,0,30,0,3,2,0,0,0,0,0,0,3,0,4,1,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0, T17Q17X0,T18Q4X0-T24Q5X0,T20Q2X0,,T30Q27X0-T31Q30X0,T32Q8X0-T33Q7X0, T25Q4X0-T26Q1X1-T27Q4X0,T34Q5X0,T39Q21X0-T49Q9X0, T38Q1X0-T46Q2X2,,,,T8Q3X0, T4Q1X0-T5Q2X1-T13Q1X0,T12Q2X0,,, T4Q3-T10Q1-T31Q3,,,, T13Q1,T19Q60,,,,,T5Q2,T30Q1, T4Q1-T31Q1,T6Q1
